0.000000	0.159640
0.690000	0.147420
1.380001	0.132000
2.070001	0.115480
2.760001	0.099890
3.450002	0.086840
4.140002	0.077220
4.830002	0.071180
5.520003	0.068200
6.210003	0.067360
6.900003	0.067580
7.590004	0.067890
8.280004	0.067630
8.970004	0.066450
9.660005	0.064380
10.350005	0.061720
11.040005	0.058980
11.730006	0.056750
12.420006	0.055630
13.110006	0.056020
13.800007	0.058020
14.490007	0.061390
15.180007	0.065580
15.870008	0.069900
16.560008	0.073770
17.250008	0.077030
17.940009	0.080000
18.630009	0.083600
19.320009	0.089030
20.010010	0.097460
20.700010	0.109670
21.390010	0.125680
22.080011	0.144630
22.770011	0.164890
23.460011	0.184380
24.150012	0.200950
24.840012	0.212940
25.530012	0.219450
26.220013	0.220580
26.910013	0.217320
27.600013	0.211220
28.290014	0.203880
28.980014	0.196400
29.670014	0.188910
30.360015	0.180370
31.050015	0.168590
31.740015	0.150710
32.430016	0.123850
33.120016	0.085860
33.810016	0.036020
34.500017	-0.024510
35.190017	-0.092730
35.880017	-0.164150
36.570018	-0.233570
37.260018	-0.295970
37.950018	-0.347300
38.640019	-0.385070
39.330019	-0.408500
40.020019	-0.418330
40.710020	-0.416380
41.400020	-0.405010
42.090020	-0.386620
42.780020	-0.363310
43.470021	-0.336860
44.160021	-0.308690
44.850021	-0.280110
45.540022	-0.252420
46.230022	-0.227030
46.920022	-0.205420
47.610023	-0.189030
48.300023	-0.179070
48.990023	-0.176310
49.680024	-0.180900
50.370024	-0.192250
51.060024	-0.209040
51.750025	-0.229340
52.440025	-0.250830
53.130025	-0.271070
53.820026	-0.287810
54.510026	-0.299260
55.200026	-0.304260
55.890027	-0.302340
56.580027	-0.293710
57.270027	-0.279110
57.960028	-0.259610
58.650028	-0.236440
59.340028	-0.210730
60.030029	-0.183460
60.720029	-0.155330
61.410029	-0.126830
62.100030	-0.098320
62.790030	-0.070230
63.480030	-0.043190
64.170031	-0.018230
64.860031	0.003140
65.550031	0.019010
66.240032	0.027240
66.930032	0.025760
67.620032	0.013050
68.310033	-0.011390
69.000033	-0.046590
69.690033	-0.089810
70.380034	-0.136560
71.070034	-0.180920
71.760034	-0.216290
72.450035	-0.236380
73.140035	-0.236260
73.830035	-0.213260
74.520036	-0.167560
75.210036	-0.102090
75.900036	-0.022070
76.590037	0.065900
77.280037	0.154980
77.970037	0.238950
78.660038	0.312990
79.350038	0.373990
80.040038	0.420500
80.730039	0.452510
81.420039	0.471000
82.110039	0.477500
82.800040	0.473690
83.490040	0.461050
84.180040	0.440640
84.870041	0.413020
85.560041	0.378270
86.250041	0.336230
86.940042	0.286770
87.630042	0.230160
88.320042	0.167310
89.010043	0.100030
89.700043	0.030980
90.390043	-0.036510
91.080044	-0.098810
91.770044	-0.152390
92.460044	-0.194370
93.150045	-0.222940
93.840045	-0.237660
94.530045	-0.239600
95.220046	-0.231310
95.910046	-0.216470
96.600046	-0.199490
97.290047	-0.184810
97.980047	-0.176280
98.670047	-0.176550
99.360048	-0.186690
100.050048	-0.206090
100.740048	-0.232670
101.430049	-0.263380
102.120049	-0.294780
102.810049	-0.323650
103.500050	-0.347490
104.190050	-0.364750
104.880050	-0.374810
105.570051	-0.377830
106.260051	-0.374480
106.950051	-0.365660
107.640052	-0.352340
108.330052	-0.335450
109.020052	-0.315870
109.710053	-0.294420
110.400053	-0.271870
111.090053	-0.248910
111.780054	-0.226140
112.470054	-0.204070
113.160054	-0.183190
113.850055	-0.164030
114.540055	-0.147280
115.230055	-0.133830
115.920056	-0.124690
116.610056	-0.120780
117.300056	-0.122640
117.990057	-0.130150
118.680057	-0.142280
119.370057	-0.157090
120.060058	-0.171950
120.750058	-0.183940
121.440058	-0.190320
122.130059	-0.189050
122.820059	-0.179100
123.510059	-0.160590
124.200060	-0.134740
124.890060	-0.103570
125.580060	-0.069580
126.270061	-0.035320
126.960061	-0.003060
127.650061	0.025430
128.340061	0.049060
129.030062	0.067360
129.720062	0.080350
130.410062	0.088380
131.100063	0.091890
131.790063	0.091300
132.480063	0.086940
133.170064	0.079150
133.860064	0.068400
134.550064	0.055440
135.240065	0.041420
135.930065	0.027830
136.620065	0.016330
137.310066	0.008570
138.000066	0.005810
138.690066	0.008690
139.380067	0.017140
140.070067	0.030340
140.760067	0.046870
141.450068	0.064990
142.140068	0.082940
142.830068	0.099170
143.520069	0.112540
144.210069	0.122390
144.900069	0.128540
145.590070	0.131200
146.280070	0.130870
146.970070	0.128210
147.660071	0.123970
148.350071	0.118900
149.040071	0.113680
149.730072	0.108890
150.420072	0.104960
151.110072	0.102120
151.800073	0.100370
152.490073	0.099580
153.180073	0.099440
153.870074	0.099590
154.560074	0.099740
155.250074	0.099680
155.940075	0.099390
156.630075	0.099030
157.320075	0.098930
158.010076	0.099470
158.700076	0.101010
159.390076	0.103790
160.080077	0.107840
160.770077	0.112920
161.460077	0.118550
162.150078	0.124060
162.840078	0.128740
163.530078	0.131940
164.220079	0.133200
164.910079	0.132290
165.600079	0.129280
166.290080	0.124410
166.980080	0.118060
167.670080	0.110660
168.360081	0.102580
169.050081	0.094110
169.740081	0.085500
170.430082	0.076930
171.120082	0.068660
171.810082	0.061040
172.500083	0.054550
173.190083	0.049790
173.880083	0.047350
174.570084	0.047710
175.260084	0.051140
175.950084	0.057560
176.640085	0.066550
177.330085	0.077440
178.020085	0.089390
178.710086	0.101580
179.400086	0.113270
180.090086	0.123890
180.780087	0.133020
181.470087	0.140330
182.160087	0.145550
182.850088	0.148470
183.540088	0.148930
184.230088	0.146880
184.920089	0.142490
185.610089	0.136110
186.300089	0.128310
186.990090	0.119770
187.680090	0.111160
188.370090	0.103000
189.060091	0.095610
189.750091	0.089070
190.440091	0.083270
191.130092	0.078000
191.820092	0.073060
192.510092	0.068310
193.200093	0.063740
193.890093	0.059380
194.580093	0.055360
195.270094	0.051780
195.960094	0.048720
196.650094	0.046240
197.340095	0.044330
198.030095	0.042960
198.720095	0.042090
199.410096	0.041710
200.100096	0.041850
200.790096	0.042570
201.480097	0.043980
202.170097	0.046170
202.860097	0.049150
203.550098	0.052820
204.240098	0.056950
204.930098	0.061200
205.620099	0.065190
206.310099	0.068550
207.000099	0.071010
207.690100	0.072460
208.380100	0.072930
209.070100	0.072560
209.760101	0.071610
210.450101	0.070320
211.140101	0.068900
211.830102	0.067490
212.520102	0.066160
213.210102	0.064890
213.900102	0.063590
214.590103	0.062140
215.280103	0.060400
215.970103	0.058220
216.660104	0.055490
217.350104	0.052170
218.040104	0.048280
218.730105	0.043960
219.420105	0.039440
220.110105	0.035070
220.800106	0.031290
221.490106	0.028600
222.180106	0.027550
222.870107	0.028630
223.560107	0.032290
224.250107	0.038810
224.940108	0.048340
225.630108	0.060780
226.320108	0.075830
227.010109	0.092950
227.700109	0.111410
228.390109	0.130330
229.080110	0.148740
229.770110	0.165660
230.460110	0.180170
231.150111	0.191430
231.840111	0.198730
232.530111	0.201500
233.220112	0.199350
233.910112	0.192050
234.600112	0.179650
235.290113	0.162480
235.980113	0.141250
236.670113	0.117050
237.360114	0.091390
238.050114	0.066050
238.740114	0.042950
239.430115	0.023980
240.120115	0.010690
240.810115	0.004150
241.500116	0.004780
242.190116	0.012280
242.880116	0.025780
243.570117	0.043880
244.260117	0.064910
244.950117	0.087180
245.640118	0.109100
246.330118	0.129310
247.020118	0.146720
247.710119	0.160510
248.400119	0.170010
249.090119	0.174700
249.780120	0.174200
250.470120	0.168330
251.160120	0.157220
251.850121	0.141400
252.540121	0.121920
253.230121	0.100290
253.920122	0.078340
254.610122	0.058000
255.300122	0.041020
255.990123	0.028660
256.680123	0.021530
257.370123	0.019450
258.060124	0.021530
258.750124	0.026190
259.440124	0.031410
260.130125	0.034860
260.820125	0.034130
261.510125	0.026930
262.200126	0.011410
262.890126	-0.013490
263.580126	-0.047780
264.270127	-0.089970
264.960127	-0.137030
265.650127	-0.184450
266.340128	-0.226680
267.030128	-0.257850
267.720128	-0.272660
268.410129	-0.267270
269.100129	-0.240090
269.790129	-0.192100
270.480130	-0.126830
271.170130	-0.049820
271.860130	0.032110
272.550131	0.111920
273.240131	0.183020
273.930131	0.239990
274.620132	0.278800
275.310132	0.296850
276.000132	0.292820
276.690133	0.266650
277.380133	0.219490
278.070133	0.153970
278.760134	0.074320
279.450134	-0.013560
280.140134	-0.102460
280.830135	-0.184510
281.520135	-0.252370
282.210135	-0.300460
282.900136	-0.326060
283.590136	-0.329960
284.280136	-0.316420
284.970137	-0.292370
285.660137	-0.266120
286.350137	-0.245720
287.040138	-0.237420
287.730138	-0.244580
288.420138	-0.267140
289.110139	-0.301850
289.800139	-0.343020
290.490139	-0.383640
291.180140	-0.416670
291.870140	-0.436160
292.560140	-0.438130
293.250141	-0.421020
293.940141	-0.385820
294.630141	-0.335660
295.320142	-0.275300
296.010142	-0.210270
296.700142	-0.146080
297.390143	-0.087520
298.080143	-0.038130
298.770143	0.000050
299.460143	0.026410
300.150144	0.041700
300.840144	0.047540
301.530144	0.046200
302.220145	0.040200
302.910145	0.032050
303.600145	0.024060
304.290146	0.018170
304.980146	0.015830
305.670146	0.017930
306.360147	0.024730
307.050147	0.035880
307.740147	0.050500
308.430148	0.067300
309.120148	0.084740
309.810148	0.101260
310.500149	0.115430
311.190149	0.126090
311.880149	0.132440
312.570150	0.134090
313.260150	0.131020
313.950150	0.123580
314.640151	0.112420
315.330151	0.098400
316.020151	0.082550
316.710152	0.066010
317.400152	0.049920
318.090152	0.035420
318.780153	0.023590
319.470153	0.015370
320.160153	0.011550
320.850154	0.012700
321.540154	0.019110
322.230154	0.030780
322.920155	0.047330
323.610155	0.068000
324.300155	0.091680
324.990156	0.116930
325.680156	0.142090
326.370156	0.165440
327.060157	0.185350
327.750157	0.200570
328.440157	0.210360
329.130158	0.214680
329.820158	0.214190
330.510158	0.210150
331.200159	0.204140
331.890159	0.197680
332.580159	0.191790
333.270160	0.186710
333.960160	0.181730
334.650160	0.175240
335.340161	0.165110
336.030161	0.149070
336.720161	0.125270
337.410162	0.092640
338.100162	0.051210
338.790162	0.002100
339.480163	-0.052620
340.170163	-0.110140
340.860163	-0.167320
341.550164	-0.221050
342.240164	-0.268640
342.930164	-0.308080
343.620165	-0.338250
344.310165	-0.359050
345.000165	-0.371270
345.690166	-0.376460
346.380166	-0.376650
347.070166	-0.373960
347.760167	-0.370380
348.450167	-0.367500
349.140167	-0.366400
349.830168	-0.367650
350.520168	-0.371340
351.210168	-0.377180
351.900169	-0.384580
352.590169	-0.392770
353.280169	-0.400770
353.970170	-0.407510
354.660170	-0.411870
355.350170	-0.412800
356.040171	-0.409460
356.730171	-0.401390
357.420171	-0.388560
358.110172	-0.371410
358.800172	-0.350810
359.490172	-0.327810
360.180173	-0.303520
360.870173	-0.278840
361.560173	-0.254370
362.250174	-0.230290
362.940174	-0.206470
363.630174	-0.182620
364.320175	-0.158480
365.010175	-0.134060
365.700175	-0.109810
366.390176	-0.086620
367.080176	-0.065760
367.770176	-0.048610
368.460177	-0.036290
369.150177	-0.029330
369.840177	-0.027360
370.530178	-0.029100
371.220178	-0.032440
371.910178	-0.034870
372.600179	-0.033960
373.290179	-0.027900
373.980179	-0.015900
374.670180	0.001590
375.360180	0.023020
376.050180	0.046040
376.740181	0.067980
377.430181	0.086400
378.120181	0.099510
378.810182	0.106510
379.500182	0.107590
380.190182	0.103850
380.880183	0.097040
381.570183	0.089270
382.260183	0.082600
382.950184	0.078870
383.640184	0.079350
384.330184	0.084700
385.020184	0.094840
385.710185	0.109010
386.400185	0.125920
387.090185	0.143970
387.780186	0.161530
388.470186	0.177210
389.160186	0.190140
389.850187	0.200060
390.540187	0.207270
391.230187	0.212520
391.920188	0.216690
392.610188	0.220510
393.300188	0.224330
393.990189	0.227980
394.680189	0.230770
395.370189	0.231670
396.060190	0.229530
396.750190	0.223360
397.440190	0.212520
398.130191	0.196840
398.820191	0.176650
399.510191	0.152660
400.200192	0.125860
400.890192	0.097290
401.580192	0.067930
402.270193	0.038560
402.960193	0.009710
403.650193	-0.018250
404.340194	-0.045100
405.030194	-0.070580
405.720194	-0.094310
406.410195	-0.115700
407.100195	-0.133930
407.790195	-0.148060
408.480196	-0.157110
409.170196	-0.160330
409.860196	-0.157250
410.550197	-0.147930
411.240197	-0.132900
411.930197	-0.113130
412.620198	-0.089890
413.310198	-0.064600
414.000198	-0.038560
414.690199	-0.012900
415.380199	0.011560
416.070199	0.034340
416.760200	0.055220
417.450200	0.074250
418.140200	0.091600
418.830201	0.107580
419.520201	0.122470
420.210201	0.136500
420.900202	0.149750
421.590202	0.162170
422.280202	0.173520
422.970203	0.183490
423.660203	0.191720
424.350203	0.197880
425.040204	0.201820
425.730204	0.203540
426.420204	0.203230
427.110205	0.201280
427.800205	0.198190
428.490205	0.194540
429.180206	0.190880
429.870206	0.187650
430.560206	0.185160
431.250207	0.183510
431.940207	0.182580
432.630207	0.182110
433.320208	0.181690
434.010208	0.180890
434.700208	0.179300
435.390209	0.176570
436.080209	0.172420
436.770209	0.166630
437.460210	0.158920
438.150210	0.149000
438.840210	0.136490
439.530211	0.121070
440.220211	0.102530
440.910211	0.080950
441.600212	0.056810
442.290212	0.031040
442.980212	0.004950
443.670213	-0.019970
444.360213	-0.042170
445.050213	-0.060350
445.740214	-0.073610
446.430214	-0.081590
447.120214	-0.084400
447.810215	-0.082610
448.500215	-0.077060
449.190215	-0.068740
449.880216	-0.058640
450.570216	-0.047640
451.260216	-0.036500
451.950217	-0.025760
452.640217	-0.015800
453.330217	-0.006790
454.020218	0.001210
454.710218	0.008280
455.400218	0.014610
456.090219	0.020440
456.780219	0.026060
457.470219	0.031830
458.160220	0.038110
458.850220	0.045240
459.540220	0.053490
460.230221	0.063010
460.920221	0.073740
461.610221	0.085460
462.300222	0.097770
462.990222	0.110170
463.680222	0.122150
464.370223	0.133240
465.060223	0.143020
465.750223	0.151130
466.440224	0.157230
467.130224	0.160980
467.820224	0.162010
468.510225	0.160010
469.200225	0.154770
469.890225	0.146310
470.580225	0.134920
471.270226	0.121320
471.960226	0.106570
472.650226	0.092050
473.340227	0.079270
474.030227	0.069670
474.720227	0.064360
475.410228	0.063880
476.100228	0.068040
476.790228	0.075940
477.480229	0.086010
478.170229	0.096290
478.860229	0.104720
479.550230	0.109440
480.240230	0.109090
480.930230	0.102950
481.620231	0.091090
482.310231	0.074320
483.000231	0.054170
483.690232	0.032710
484.380232	0.012390
485.070232	-0.004270
485.760233	-0.014950
486.450233	-0.017820
487.140233	-0.011840
487.830234	0.003130
488.520234	0.026230
489.210234	0.055790
489.900235	0.089540
490.590235	0.124980
491.280235	0.159750
491.970236	0.191890
492.660236	0.220040
493.350236	0.243380
494.040237	0.261450
494.730237	0.273920
495.420237	0.280350
496.110238	0.280080
496.800238	0.272320
497.490238	0.256390
498.180239	0.232000
498.870239	0.199570
499.560239	0.160240
500.250240	0.115760
500.940240	0.068150
501.630240	0.019330
502.320241	-0.029230
503.010241	-0.076700
503.700241	-0.122810
504.390242	-0.167630
505.080242	-0.211350
505.770242	-0.253910
506.460243	-0.294890
507.150243	-0.333480
507.840243	-0.368570
508.530244	-0.399020
509.220244	-0.423880
509.910244	-0.442620
510.600245	-0.455290
511.290245	-0.462480
511.980245	-0.465240
512.670246	-0.464800
513.360246	-0.462360
514.050246	-0.458790
514.740247	-0.454510
515.430247	-0.449380
516.120247	-0.442780
516.810248	-0.433740
517.500248	-0.421220
518.190248	-0.404230
518.880249	-0.382140
519.570249	-0.354800
520.260249	-0.322610
520.950250	-0.286580
521.640250	-0.248170
522.330250	-0.209180
523.020251	-0.171460
523.710251	-0.136720
524.400251	-0.106260
525.090252	-0.080930
525.780252	-0.061020
526.470252	-0.046420
527.160253	-0.036660
527.850253	-0.031070
528.540253	-0.028880
529.230254	-0.029210
529.920254	-0.031150
530.610254	-0.033720
531.300255	-0.035910
531.990255	-0.036750
532.680255	-0.035360
533.370256	-0.031080
534.060256	-0.023480
534.750256	-0.012480
535.440257	0.001720
536.130257	0.018680
536.820257	0.037780
537.510258	0.058300
538.200258	0.079560
538.890258	0.100980
539.580259	0.122150
540.270259	0.142870
540.960259	0.163070
541.650260	0.182800
542.340260	0.202100
543.030260	0.220880
543.720261	0.238880
544.410261	0.255580
545.100261	0.270240
545.790262	0.281950
546.480262	0.289690
547.170262	0.292510
547.860263	0.289610
548.550263	0.280500
549.240263	0.265070
549.930264	0.243680
550.620264	0.217150
551.310264	0.186710
552.000265	0.153940
552.690265	0.120680
553.380265	0.088850
554.070266	0.060350
554.760266	0.036850
555.450266	0.019650
556.140266	0.009480
556.830267	0.006410
557.520267	0.009770
558.210267	0.018320
558.900268	0.030300
559.590268	0.043740
560.280268	0.056690
560.970269	0.067450
561.660269	0.074770
562.350269	0.077910
563.040270	0.076670
563.730270	0.071300
564.420270	0.062380
565.110271	0.050710
565.800271	0.037150
566.490271	0.022530
567.180272	0.007610
567.870272	-0.006880
568.560272	-0.020290
569.250273	-0.031880
569.940273	-0.040860
570.630273	-0.046380
571.320274	-0.047510
572.010274	-0.043390
572.700274	-0.033350
573.390275	-0.017010
574.080275	0.005530
574.770275	0.033620
575.460276	0.066040
576.150276	0.100970
576.840276	0.136130
577.530277	0.168930
578.220277	0.196710
578.910277	0.216970
579.600278	0.227680
580.290278	0.227440
580.980278	0.215740
581.670279	0.193020
582.360279	0.160640
583.050279	0.120780
583.740280	0.076170
584.430280	0.029830
585.120280	-0.015300
585.810281	-0.056610
586.500281	-0.092020
587.190281	-0.120110
587.880282	-0.140140
588.570282	-0.152010
589.260282	-0.156210
589.950283	-0.153730
590.640283	-0.145930
591.330283	-0.134520
592.020284	-0.121440
592.710284	-0.108720
593.400284	-0.098410
594.090285	-0.092390
594.780285	-0.092220
595.470285	-0.099000
596.160286	-0.113220
596.850286	-0.134730
597.540286	-0.162730
598.230287	-0.195900
598.920287	-0.232490
599.610287	-0.270550
600.300288	-0.308080
600.990288	-0.343210
601.680288	-0.374330
602.370289	-0.400160
603.060289	-0.419820
603.750289	-0.432830
604.440290	-0.439080
605.130290	-0.438830
605.820290	-0.432670
606.510291	-0.421420
607.200291	-0.406110
607.890291	-0.387830
608.580292	-0.367630
609.270292	-0.346390
609.960292	-0.324680
610.650293	-0.302790
611.340293	-0.280670
612.030293	-0.258120
612.720294	-0.234810
613.410294	-0.210520
614.100294	-0.185150
614.790295	-0.158860
615.480295	-0.132030
616.170295	-0.105250
616.860296	-0.079180
617.550296	-0.054530
618.240296	-0.031880
618.930297	-0.011650
619.620297	0.006000
620.310297	0.021130
621.000298	0.034060
621.690298	0.045180
622.380298	0.054950
623.070299	0.063770
623.760299	0.071940
624.450299	0.079610
625.140300	0.086850
625.830300	0.093610
626.520300	0.099850
627.210301	0.105590
627.900301	0.110890
628.590301	0.115900
629.280302	0.120820
629.970302	0.125850
630.660302	0.131080
631.350303	0.136460
632.040303	0.141750
632.730303	0.146490
633.420304	0.150090
634.110304	0.151880
634.800304	0.151220
635.490305	0.147590
636.180305	0.140680
636.870305	0.130470
637.560306	0.117230
638.250306	0.101600
638.940306	0.084560
639.630307	0.067410
640.320307	0.051610
641.010307	0.038670
641.700307	0.029900
642.390308	0.026170
643.080308	0.027750
643.770308	0.034230
644.460309	0.044550
645.150309	0.057210
645.840309	0.070520
646.530310	0.082870
647.220310	0.093000
647.910310	0.100140
648.600311	0.104020
649.290311	0.104850
649.980311	0.103170
650.670312	0.099670
651.360312	0.095110
652.050312	0.090150
652.740313	0.085320
653.430313	0.081030
654.120313	0.077580
654.810314	0.075200
655.500314	0.074050
656.190314	0.074240
656.880315	0.075830
657.570315	0.078750
658.260315	0.082810
658.950316	0.087710
659.640316	0.093030
660.330316	0.098360
661.020317	0.103300
661.710317	0.107520
662.400317	0.110830
663.090318	0.113140
663.780318	0.114440
664.470318	0.114750
665.160319	0.114140
665.850319	0.112680
666.540319	0.110450
667.230320	0.107610
667.920320	0.104430
668.610320	0.101240
669.300321	0.098480
669.990321	0.096630
670.680321	0.096120
671.370322	0.097260
672.060322	0.100180
672.750322	0.104800
673.440323	0.110850
674.130323	0.117950
674.820323	0.125670
675.510324	0.133640
676.200324	0.141600
676.890324	0.149410
677.580325	0.157050
678.270325	0.164480
678.960325	0.171660
679.650326	0.178390
680.340326	0.184360
681.030326	0.189160
681.720327	0.192390
682.410327	0.193810
683.100327	0.193460
683.790328	0.191790
684.480328	0.189640
685.170328	0.188210
685.860329	0.188800
686.550329	0.192610
687.240329	0.200370
687.930330	0.212100
688.620330	0.226940
689.310330	0.243060
690.000331	0.257850
690.690331	0.268140
691.380331	0.270670
692.070332	0.262570
692.760332	0.241750
693.450332	0.207330
694.140333	0.159760
694.830333	0.100830
695.520333	0.033420
696.210334	-0.038810
696.900334	-0.111940
697.590334	-0.182170
698.280335	-0.246220
